Event_ID,Timestamp,Vehicle_Type,Speed_kmh,Latitude,Longitude,Event_Type,Severity,Traffic_Density
28336,2025-06-03 03:43:31,Motorcycle,42,51.130252,71.591069,Normal,Low,80.71
28337,2025-06-03 04:28:03,Bicycle,108,51.213261,71.385566,Normal,Low,70.85
28338,2025-06-03 04:39:03,Car,47,51.150085,71.41193,Normal,Low,74.8
28339,2025-06-03 04:55:33,Bicycle,30,51.17334,71.415876,Normal,Low,65.73
28340,2025-06-03 04:57:29,Bicycle,6,51.193652,71.462923,Normal,Low,65.44
28341,2025-06-03 05:00:59,Motorcycle,99,51.181685,71.410061,Normal,Low,73.73
28342,2025-06-03 05:27:53,Bicycle,45,51.13156,71.368157,Normal,Low,62.65
28343,2025-06-03 05:59:16,Motorcycle,104,51.187206,71.450095,Normal,Low,64.79
28344,2025-06-03 06:03:40,Bicycle,18,51.17855,71.38514,Normal,Low,61.12
28345,2025-06-03 06:05:17,Motorcycle,86,51.107101,71.459759,Normal,Low,64.01
28346,2025-06-03 06:07:29,Truck,78,51.173002,71.389532,Normal,Low,57.85
28347,2025-06-03 06:34:50,Motorcycle,88,51.119382,71.454095,Normal,Low,58.66
28348,2025-06-03 06:48:16,Motorcycle,35,51.151897,71.44239,Normal,Low,56.33
28349,2025-06-03 06:51:11,Motorcycle,46,51.094138,71.443226,Normal,Low,62.67
28350,2025-06-03 07:11:31,Motorcycle,70,51.124343,71.420865,Normal,Low,60.0
28351,2025-06-03 07:49:39,Bus,95,51.148207,71.383165,Normal,Low,54.83
28352,2025-06-03 07:50:22,Car,63,51.133942,71.379658,Accident,High,80.52
28353,2025-06-03 08:07:28,Motorcycle,105,51.12486,71.593574,Accident,High,79.18
28354,2025-06-03 08:22:26,Bicycle,102,51.147629,71.426439,Normal,Low,61.03
28355,2025-06-03 08:27:16,Bus,87,51.098591,71.451818,Normal,Low,63.5
28356,2025-06-03 08:36:59,Motorcycle,45,51.150741,71.426787,Normal,Low,56.73
28357,2025-06-03 08:48:30,Bus,8,51.180112,71.438843,Normal,Low,63.47
28358,2025-06-03 09:05:25,Bus,120,51.1525,71.417676,Normal,Low,64.46
28359,2025-06-03 09:36:21,Car,19,51.14822,71.502653,Normal,Low,65.81
28360,2025-06-03 09:37:31,Car,79,51.155681,71.496513,Normal,Low,60.51
28361,2025-06-03 09:58:14,Bicycle,113,51.175846,71.396712,Normal,Low,65.24
28362,2025-06-03 10:35:05,Truck,70,51.200647,71.386065,Sudden De-celeration,High,84.73
28363,2025-06-03 10:35:36,Bus,43,51.146337,71.42219,Normal,Low,62.01
28364,2025-06-03 10:53:47,Truck,86,51.164106,71.458992,Normal,Low,70.67
28365,2025-06-03 11:34:11,Car,92,51.135993,71.398453,Normal,Low,71.02
28366,2025-06-03 11:44:13,Car,99,51.146685,71.343895,Normal,Low,62.45
28367,2025-06-03 12:16:44,Truck,37,51.097856,71.411931,Congestion,High,134.59
28368,2025-06-03 12:17:11,Bus,108,51.181379,71.36226,Normal,Low,67.29
28369,2025-06-03 13:54:16,Bus,8,51.12916,71.512155,Accident,High,96.97
28370,2025-06-03 15:44:04,Car,77,51.124172,71.58988,Normal,Low,27.32
28371,2025-06-03 16:20:57,Truck,109,51.147935,71.423206,Normal,Low,20.23
28372,2025-06-03 17:03:14,Motorcycle,97,51.119242,71.503449,Normal,Low,8.3
28373,2025-06-03 17:25:26,Bicycle,108,51.189024,71.377308,Normal,Low,5.89
28374,2025-06-03 17:31:47,Motorcycle,50,51.168944,71.408143,Normal,Low,5.43
28375,2025-06-03 17:32:40,Motorcycle,93,51.17033,71.420261,Normal,Low,4.61
28376,2025-06-03 17:46:04,Bicycle,93,51.175725,71.411122,Accident,Low,27.18
28377,2025-06-03 18:01:15,Motorcycle,91,51.120124,71.466795,Normal,Low,7.79
28378,2025-06-03 18:22:42,Truck,79,51.132265,71.477801,Normal,Low,9.44
28379,2025-06-03 18:37:02,Bicycle,56,51.140884,71.481185,Normal,Low,6.52
28380,2025-06-03 18:39:33,Bicycle,30,51.139718,71.391724,Normal,Low,4.66
28381,2025-06-03 18:59:49,Motorcycle,30,51.160453,71.407811,Normal,Low,7.92
28382,2025-06-03 19:37:14,Bicycle,47,51.232486,71.371877,Normal,Low,0.6
28383,2025-06-03 20:29:10,Bicycle,44,51.117858,71.434891,Normal,Low,9.1
28384,2025-06-03 21:05:56,Bus,116,51.135944,71.419224,Normal,Low,20.02
28385,2025-06-03 21:12:07,Car,75,51.139073,71.523172,Normal,Low,21.58
28386,2025-06-03 21:20:59,Car,19,51.144961,71.383373,Normal,Low,25.12
28387,2025-06-03 21:27:19,Truck,19,51.176733,71.420343,Normal,Low,27.3
28388,2025-06-03 22:01:22,Bicycle,33,51.15727,71.459132,Normal,Low,39.44
28389,2025-06-03 22:04:48,Truck,28,51.130358,71.452062,Normal,Low,30.76
28390,2025-06-04 00:31:51,Bus,105,51.197137,71.329617,Congestion,High,164.05
28391,2025-06-04 00:36:28,Bus,85,51.152864,71.484034,Congestion,High,133.12
28392,2025-06-04 02:00:43,Truck,87,51.162694,71.402214,Congestion,High,155.07
28393,2025-06-04 02:56:37,Motorcycle,64,51.178325,71.386752,Normal,Low,80.08
28394,2025-06-04 03:18:09,Truck,90,51.122837,71.412676,Normal,Low,80.32
28395,2025-06-04 03:38:22,Motorcycle,37,51.128957,71.509205,Normal,Low,77.71
28396,2025-06-04 04:46:00,Truck,8,51.156888,71.450156,Normal,Low,75.16
28397,2025-06-04 04:55:40,Bus,30,51.14073,71.522705,Sudden De-celeration,High,88.18
28398,2025-06-04 05:20:42,Bus,63,51.131481,71.368781,Normal,Low,70.88
28399,2025-06-04 05:51:07,Car,82,51.123213,71.434809,Normal,Low,67.88
28400,2025-06-04 06:04:40,Truck,47,51.152297,71.437443,Normal,Low,66.05
28401,2025-06-04 06:52:29,Car,70,51.141453,71.525761,Normal,Low,63.44
28402,2025-06-04 07:26:29,Motorcycle,32,51.153012,71.429773,Normal,Low,54.41
28403,2025-06-04 07:58:27,Car,10,51.183234,71.443796,Normal,Low,61.73
28404,2025-06-04 08:07:56,Bus,65,51.156631,71.477768,Normal,Low,56.53
28405,2025-06-04 08:21:19,Car,114,51.141619,71.44512,Normal,Low,56.37
28406,2025-06-04 08:26:07,Motorcycle,56,51.129012,71.405506,Normal,Low,61.4
28407,2025-06-04 08:36:41,Bus,120,51.183324,71.386594,Normal,Low,60.35
28408,2025-06-04 08:38:17,Motorcycle,37,51.114138,71.504713,Normal,Low,54.37
28409,2025-06-04 08:44:46,Bus,20,51.103223,71.435902,Congestion,High,126.05
28410,2025-06-04 08:47:40,Bicycle,14,51.1685,71.437181,Normal,Low,64.64
28411,2025-06-04 08:49:32,Bus,106,51.151362,71.412653,Normal,Low,61.16
28412,2025-06-04 08:53:23,Bus,82,51.133605,71.412359,Normal,Low,63.35
28413,2025-06-04 08:55:14,Bus,112,51.122671,71.43294,Normal,Low,55.32
28414,2025-06-04 09:01:38,Truck,91,51.155876,71.411965,Normal,Low,58.22
28415,2025-06-04 09:03:14,Motorcycle,34,51.174991,71.429532,Normal,Low,61.66
28416,2025-06-04 09:06:25,Motorcycle,77,51.163069,71.511148,Normal,Low,63.92
28417,2025-06-04 09:17:09,Truck,44,51.151973,71.540923,Normal,Low,58.51
28418,2025-06-04 09:39:40,Bus,105,51.130431,71.452601,Normal,Low,64.65
28419,2025-06-04 09:46:27,Motorcycle,46,51.131643,71.444901,Normal,Low,63.62
28420,2025-06-04 09:57:15,Bicycle,62,51.11387,71.535954,Normal,Low,63.8
28421,2025-06-04 10:08:22,Motorcycle,56,51.168444,71.401653,Sudden De-celeration,High,82.37
28422,2025-06-04 10:29:56,Motorcycle,63,51.153481,71.488626,Normal,Low,61.42
28423,2025-06-04 10:42:54,Bus,80,51.103678,71.455079,Normal,Low,64.02
28424,2025-06-04 11:18:02,Bicycle,55,51.175016,71.437706,Normal,Low,69.55
28425,2025-06-04 11:34:20,Bus,46,51.193423,71.389043,Congestion,High,141.55
28426,2025-06-04 12:29:33,Truck,77,51.105715,71.450853,Normal,Low,63.62
28427,2025-06-04 12:42:13,Car,26,51.16742,71.448549,Normal,Low,67.58
28428,2025-06-04 13:06:16,Truck,87,51.170547,71.376488,Normal,Low,62.29
28429,2025-06-04 13:15:08,Truck,101,51.132355,71.473473,Normal,Low,62.81
28430,2025-06-04 13:26:20,Truck,43,51.177166,71.342929,Normal,Low,55.21
28431,2025-06-04 13:29:29,Motorcycle,113,51.108833,71.436789,Normal,Low,62.52
28432,2025-06-04 14:05:00,Motorcycle,49,51.125458,71.432591,Normal,Low,55.1
28433,2025-06-04 14:24:04,Truck,51,51.158211,71.47689,Congestion,High,100.13
28434,2025-06-04 15:21:33,Bus,33,51.141359,71.432253,Normal,Low,35.45
28435,2025-06-04 15:40:25,Truck,10,51.195228,71.469017,Normal,Low,27.37
28436,2025-06-04 15:48:16,Bus,47,51.117829,71.455519,Normal,Low,31.28
28437,2025-06-04 16:28:41,Motorcycle,44,51.155588,71.40093,Sudden De-celeration,Medium,42.05
28438,2025-06-04 16:41:11,Car,87,51.170295,71.441425,Normal,Low,15.84
28439,2025-06-04 17:30:44,Bus,95,51.111424,71.4421,Normal,Low,3.6
28440,2025-06-04 17:32:53,Car,104,51.164196,71.417409,Normal,Low,8.19
28441,2025-06-04 18:01:51,Truck,23,51.170951,71.44123,Normal,Low,8.55
28442,2025-06-04 18:05:39,Car,92,51.104202,71.455464,Normal,Low,1.25
28443,2025-06-04 18:16:27,Car,0,51.169185,71.376022,Normal,Low,9.68
28444,2025-06-04 18:20:22,Truck,40,51.176057,71.414289,Normal,Low,3.89
28445,2025-06-04 18:22:31,Bicycle,45,51.155844,71.371882,Normal,Low,4.93
28446,2025-06-04 18:25:28,Bicycle,31,51.134544,71.441461,Normal,Low,8.67
28447,2025-06-04 18:28:18,Car,94,51.165704,71.409058,Normal,Low,8.56
28448,2025-06-04 18:54:43,Car,0,51.197746,71.415956,Normal,Low,0.76
28449,2025-06-04 19:15:31,Bicycle,25,51.14708,71.412347,Normal,Low,3.22
28450,2025-06-04 19:21:30,Bicycle,73,51.111565,71.503524,Normal,Low,9.02
28451,2025-06-04 19:31:10,Bus,102,51.148512,71.44624,Normal,Low,8.83
28452,2025-06-04 19:32:06,Motorcycle,14,51.14834,71.569112,Normal,Low,6.94
28453,2025-06-04 19:58:54,Motorcycle,5,51.135689,71.526164,Accident,Low,39.09
28454,2025-06-04 20:08:48,Bus,118,51.110388,71.443646,Normal,Low,7.47
28455,2025-06-04 20:47:55,Car,20,51.151341,71.494216,Normal,Low,11.52
28456,2025-06-04 21:03:06,Car,4,51.147555,71.400291,Normal,Low,23.12
28457,2025-06-04 21:10:34,Bicycle,102,51.147729,71.422389,Normal,Low,21.46
28458,2025-06-04 21:15:56,Bicycle,101,51.123704,71.468898,Normal,Low,23.79
28459,2025-06-04 21:22:57,Bicycle,43,51.116306,71.400676,Normal,Low,21.5
28460,2025-06-04 22:13:44,Bus,85,51.148492,71.353679,Normal,Low,38.29
28461,2025-06-04 22:22:37,Car,91,51.12257,71.40292,Normal,Low,35.79
28462,2025-06-04 22:23:23,Bicycle,26,51.16443,71.409428,Normal,Low,38.0
28463,2025-06-04 22:23:25,Bicycle,80,51.129378,71.385279,Normal,Low,37.68
28464,2025-06-04 22:26:49,Car,57,51.134275,71.441311,Sudden De-celeration,Medium,66.6
28465,2025-06-04 22:27:53,Car,101,51.108514,71.462202,Normal,Low,40.36
28466,2025-06-04 22:28:54,Motorcycle,101,51.133677,71.414181,Congestion,High,132.03
28467,2025-06-04 22:52:00,Bicycle,66,51.181122,71.355273,Normal,Low,45.78
28468,2025-06-04 22:58:53,Truck,106,51.138581,71.36988,Normal,Low,55.92
28469,2025-06-05 00:44:27,Bicycle,9,51.109637,71.515633,Normal,Low,74.29
28470,2025-06-05 00:45:33,Bicycle,46,51.105193,71.532316,Normal,Low,73.42
28471,2025-06-05 00:49:09,Bicycle,116,51.167496,71.378602,Normal,Low,78.63
28472,2025-06-05 00:55:19,Car,23,51.151373,71.543462,Normal,Low,74.56
28473,2025-06-05 01:04:20,Bus,88,51.155284,71.47072,Normal,Low,76.95
28474,2025-06-05 01:24:50,Bus,87,51.151596,71.456185,Normal,Low,80.48
28475,2025-06-05 01:46:18,Motorcycle,46,51.14161,71.445115,Normal,Low,78.56
28476,2025-06-05 02:11:41,Truck,30,51.127215,71.503967,Normal,Low,80.36
28477,2025-06-05 02:13:43,Bicycle,33,51.16187,71.51436,Normal,Low,82.46
28478,2025-06-05 02:18:31,Bus,39,51.089566,71.489448,Normal,Low,78.45
28479,2025-06-05 02:51:29,Bus,91,51.146741,71.418409,Normal,Low,80.23
28480,2025-06-05 03:18:00,Bicycle,116,51.147762,71.456496,Normal,Low,79.52
28481,2025-06-05 03:47:20,Bus,103,51.146065,71.463087,Normal,Low,73.45
28482,2025-06-05 03:50:34,Bus,83,51.125171,71.531603,Normal,Low,73.65
28483,2025-06-05 04:10:50,Car,62,51.147358,71.371638,Normal,Low,74.75
28484,2025-06-05 04:13:37,Truck,72,51.170514,71.480364,Normal,Low,78.09
28485,2025-06-05 05:44:54,Bus,72,51.170659,71.385155,Normal,Low,64.28
28486,2025-06-05 06:03:13,Truck,99,51.131381,71.505969,Normal,Low,63.41
28487,2025-06-05 06:11:55,Bus,23,51.2015,71.386598,Normal,Low,66.35
28488,2025-06-05 06:12:22,Motorcycle,77,51.170987,71.489953,Normal,Low,57.45
28489,2025-06-05 06:25:07,Car,7,51.189167,71.372573,Normal,Low,65.74
28490,2025-06-05 06:27:30,Bicycle,0,51.140577,71.432656,Normal,Low,65.41
28491,2025-06-05 06:42:05,Car,35,51.128594,71.485636,Normal,Low,61.27
28492,2025-06-05 08:13:53,Motorcycle,61,51.162696,71.470498,Normal,Low,61.19
28493,2025-06-05 08:15:16,Car,114,51.149552,71.550062,Normal,Low,54.36
28494,2025-06-05 08:24:00,Bus,70,51.20267,71.372264,Normal,Low,55.3
28495,2025-06-05 08:30:49,Truck,119,51.132229,71.441073,Normal,Low,54.35
28496,2025-06-05 08:36:10,Bus,47,51.198586,71.384977,Normal,Low,62.82
28497,2025-06-05 08:42:03,Car,67,51.17048,71.407712,Normal,Low,63.47
28498,2025-06-05 08:43:24,Motorcycle,89,51.173117,71.438242,Normal,Low,64.18
28499,2025-06-05 08:44:16,Car,111,51.095245,71.44364,Normal,Low,58.69
28500,2025-06-05 08:55:19,Bus,93,51.152731,71.417231,Normal,Low,61.37
28501,2025-06-05 08:57:08,Car,16,51.103719,71.430276,Normal,Low,60.79
28502,2025-06-05 08:59:36,Bus,25,51.1929,71.413516,Normal,Low,59.17
28503,2025-06-05 09:05:20,Truck,89,51.176821,71.419712,Normal,Low,63.12
28504,2025-06-05 09:17:33,Bus,1,51.146924,71.42025,Normal,Low,58.47
28505,2025-06-05 09:19:39,Bicycle,35,51.117779,71.574063,Congestion,High,151.47
28506,2025-06-05 09:27:29,Truck,82,51.131551,71.368234,Normal,Low,62.0
28507,2025-06-05 09:30:49,Bus,56,51.089457,71.441977,Sudden De-celeration,High,87.67
28508,2025-06-05 09:33:22,Truck,115,51.174056,71.369254,Normal,Low,67.34
28509,2025-06-05 09:34:21,Truck,48,51.150896,71.455481,Normal,Low,66.06
28510,2025-06-05 09:43:27,Bus,5,51.146832,71.375505,Normal,Low,63.64
28511,2025-06-05 09:44:57,Bicycle,13,51.116531,71.411389,Normal,Low,63.52
28512,2025-06-05 09:58:30,Motorcycle,60,51.131341,71.388197,Normal,Low,62.28
28513,2025-06-05 10:54:06,Bus,53,51.186191,71.330315,Congestion,High,141.31
28514,2025-06-05 11:33:09,Motorcycle,28,51.177114,71.474029,Normal,Low,72.09
28515,2025-06-05 11:50:52,Truck,48,51.106287,71.486738,Sudden De-celeration,High,80.44
28516,2025-06-05 12:13:40,Truck,19,51.110981,71.432574,Normal,Low,62.38
28517,2025-06-05 12:19:01,Car,106,51.19071,71.408832,Normal,Low,61.01
28518,2025-06-05 12:21:09,Motorcycle,1,51.129082,71.439366,Normal,Low,62.99
28519,2025-06-05 12:38:04,Bicycle,78,51.111503,71.512251,Congestion,High,118.81
28520,2025-06-05 13:22:12,Car,32,51.135978,71.549634,Normal,Low,54.82
28521,2025-06-05 13:45:59,Car,38,51.17796,71.390215,Normal,Low,57.56
28522,2025-06-05 13:48:10,Motorcycle,68,51.120623,71.495259,Normal,Low,51.54
28523,2025-06-05 13:49:13,Motorcycle,90,51.132884,71.437086,Normal,Low,51.03
28524,2025-06-05 13:49:51,Motorcycle,108,51.198797,71.356623,Normal,Low,49.81
28525,2025-06-05 14:38:23,Bicycle,48,51.134066,71.384095,Accident,High,101.47
28526,2025-06-05 14:51:58,Car,68,51.137342,71.469101,Normal,Low,40.85
28527,2025-06-05 14:55:26,Truck,83,51.138555,71.527717,Normal,Low,44.36
28528,2025-06-05 14:58:21,Bus,104,51.155836,71.45271,Accident,High,98.79
28529,2025-06-05 15:43:16,Truck,14,51.10614,71.44159,Normal,Low,29.49
28530,2025-06-05 16:05:50,Car,4,51.147084,71.371948,Normal,Low,28.08
28531,2025-06-05 17:00:22,Bicycle,117,51.212007,71.38698,Normal,Low,9.92
28532,2025-06-05 17:09:47,Motorcycle,12,51.191274,71.405752,Normal,Low,5.84
28533,2025-06-05 17:15:03,Bus,5,51.09298,71.445307,Normal,Low,5.82
28534,2025-06-05 17:19:31,Bicycle,112,51.116123,71.427699,Normal,Low,10.6
28535,2025-06-05 17:26:00,Bicycle,107,51.175822,71.41219,Normal,Low,7.8
28536,2025-06-05 17:28:47,Car,70,51.144684,71.563483,Normal,Low,10.9
28537,2025-06-05 17:33:13,Bicycle,5,51.114453,71.433809,Normal,Low,6.69
28538,2025-06-05 17:56:35,Bus,57,51.133063,71.399836,Normal,Low,5.79
28539,2025-06-05 17:57:52,Bus,116,51.185432,71.378893,Normal,Low,0.15
28540,2025-06-05 18:09:38,Bicycle,45,51.153169,71.413091,Normal,Low,7.08
28541,2025-06-05 18:09:46,Truck,66,51.135923,71.541377,Normal,Low,7.38
28542,2025-06-05 18:14:55,Motorcycle,105,51.138505,71.478956,Normal,Low,3.24
28543,2025-06-05 18:29:38,Bus,39,51.174263,71.422363,Normal,Low,8.57
28544,2025-06-05 18:37:05,Bicycle,51,51.168902,71.401468,Normal,Low,6.56
28545,2025-06-05 18:51:32,Bicycle,38,51.15691,71.450054,Normal,Low,6.58
28546,2025-06-05 19:02:25,Bus,8,51.158887,71.457995,Accident,Medium,43.08
28547,2025-06-05 19:50:10,Truck,102,51.148133,71.444718,Normal,Low,6.24
28548,2025-06-05 19:56:16,Motorcycle,93,51.145501,71.563548,Normal,Low,10.45
28549,2025-06-05 20:08:24,Car,113,51.180832,71.376243,Normal,Low,11.33
28550,2025-06-05 20:17:50,Car,45,51.1768,71.473995,Normal,Low,5.06
28551,2025-06-05 20:25:13,Car,0,51.099106,71.506392,Normal,Low,14.63
28552,2025-06-05 20:37:21,Truck,62,51.10119,71.452783,Normal,Low,7.98
28553,2025-06-05 20:43:59,Truck,73,51.184546,71.450721,Normal,Low,18.15
28554,2025-06-05 20:44:00,Car,98,51.131165,71.469578,Normal,Low,18.18
28555,2025-06-05 20:45:32,Bus,1,51.136085,71.408495,Sudden De-celeration,Low,26.34
28556,2025-06-05 20:52:43,Motorcycle,85,51.153606,71.44991,Normal,Low,14.26
28557,2025-06-05 20:57:33,Motorcycle,98,51.132006,71.364711,Normal,Low,22.36
28558,2025-06-05 21:59:47,Truck,13,51.13294,71.367724,Normal,Low,35.7
28559,2025-06-05 22:47:32,Bicycle,35,51.11372,71.433549,Normal,Low,48.18
28560,2025-06-05 23:05:33,Bus,6,51.146164,71.413427,Normal,Low,48.14
28561,2025-06-05 23:33:23,Bicycle,1,51.165525,71.427364,Normal,Low,60.19
28562,2025-06-06 00:17:38,Car,2,51.179989,71.394558,Normal,Low,70.74
28563,2025-06-06 00:20:58,Bus,97,51.13418,71.472794,Normal,Low,72.1
28564,2025-06-06 00:48:47,Truck,34,51.148604,71.354646,Normal,Low,77.38
28565,2025-06-06 02:37:14,Car,103,51.103166,71.423124,Normal,Low,87.91
28566,2025-06-06 02:51:10,Truck,106,51.171398,71.438775,Normal,Low,80.54
28567,2025-06-06 03:01:44,Bus,95,51.177769,71.388883,Normal,Low,86.81
28568,2025-06-06 03:38:11,Car,113,51.164103,71.440894,Normal,Low,74.8
28569,2025-06-06 03:48:12,Motorcycle,51,51.154324,71.486439,Normal,Low,79.65
28570,2025-06-06 04:15:49,Truck,38,51.089823,71.465327,Normal,Low,74.36
28571,2025-06-06 04:22:04,Car,60,51.167762,71.447252,Normal,Low,69.8
28572,2025-06-06 04:38:08,Bus,2,51.132215,71.472992,Normal,Low,73.73
28573,2025-06-06 04:39:50,Motorcycle,0,51.138244,71.369742,Normal,Low,74.08
28574,2025-06-06 05:00:50,Car,20,51.133635,71.432692,Normal,Low,65.62
28575,2025-06-06 05:03:15,Truck,119,51.145464,71.426126,Normal,Low,64.57
28576,2025-06-06 06:11:02,Car,96,51.173391,71.411759,Normal,Low,66.22
28577,2025-06-06 06:12:13,Bus,74,51.159445,71.480461,Normal,Low,58.75
28578,2025-06-06 08:14:11,Bus,73,51.093661,71.478136,Normal,Low,62.44
28579,2025-06-06 08:14:12,Motorcycle,47,51.088327,71.470188,Normal,Low,62.02
28580,2025-06-06 08:19:47,Car,22,51.114865,71.411512,Congestion,High,112.95
28581,2025-06-06 08:25:07,Bicycle,52,51.18532,71.341528,Normal,Low,58.78
28582,2025-06-06 08:44:08,Motorcycle,81,51.140155,71.524505,Normal,Low,56.17
28583,2025-06-06 08:52:55,Car,0,51.16547,71.375105,Normal,Low,61.82
28584,2025-06-06 09:00:08,Car,27,51.100145,71.506846,Normal,Low,60.87
28585,2025-06-06 09:00:31,Bicycle,108,51.123179,71.478415,Normal,Low,57.44
28586,2025-06-06 09:04:29,Bus,87,51.146508,71.512381,Sudden De-celeration,High,83.26
28587,2025-06-06 09:05:17,Bus,56,51.145266,71.510153,Normal,Low,59.32
28588,2025-06-06 09:16:47,Motorcycle,52,51.175494,71.398634,Normal,Low,56.41
28589,2025-06-06 09:27:50,Bus,65,51.109439,71.398219,Normal,Low,58.15
28590,2025-06-06 09:29:03,Car,87,51.10356,71.443914,Normal,Low,65.75
28591,2025-06-06 09:33:46,Bicycle,86,51.182639,71.420279,Congestion,High,162.33
28592,2025-06-06 09:34:17,Motorcycle,43,51.093718,71.426859,Congestion,High,124.86
28593,2025-06-06 09:34:20,Bicycle,68,51.171578,71.373218,Normal,Low,58.16
28594,2025-06-06 09:36:24,Car,72,51.192636,71.521868,Normal,Low,67.02
28595,2025-06-06 09:37:24,Motorcycle,20,51.147157,71.482117,Normal,Low,61.65
28596,2025-06-06 09:46:41,Motorcycle,16,51.144572,71.385261,Normal,Low,63.27
28597,2025-06-06 09:47:23,Truck,107,51.130888,71.400734,Accident,High,110.57
28598,2025-06-06 10:56:58,Truck,23,51.160753,71.41051,Normal,Low,63.14
28599,2025-06-06 11:16:30,Bicycle,114,51.157068,71.3473,Congestion,High,125.61
28600,2025-06-06 11:30:40,Motorcycle,26,51.176251,71.416034,Normal,Low,70.85
28601,2025-06-06 11:38:54,Car,70,51.212708,71.399935,Normal,Low,62.37
28602,2025-06-06 12:03:45,Bus,17,51.174496,71.378878,Normal,Low,63.9
28603,2025-06-06 12:31:58,Bicycle,25,51.122345,71.435118,Normal,Low,61.82
28604,2025-06-06 12:48:01,Car,49,51.16946,71.407998,Normal,Low,68.43
28605,2025-06-06 13:09:49,Motorcycle,38,51.191403,71.340592,Normal,Low,62.87
28606,2025-06-06 13:10:17,Car,55,51.14403,71.513395,Normal,Low,64.11
28607,2025-06-06 13:31:12,Truck,94,51.17522,71.400125,Normal,Low,62.43
28608,2025-06-06 13:55:51,Motorcycle,28,51.137988,71.529967,Normal,Low,58.49
28609,2025-06-06 15:21:21,Bicycle,110,51.160748,71.410112,Normal,Low,34.78
28610,2025-06-06 15:50:54,Bicycle,34,51.148518,71.423749,Normal,Low,30.25
28611,2025-06-06 16:53:16,Motorcycle,42,51.115223,71.528729,Sudden De-celeration,Medium,46.44
28612,2025-06-06 17:03:25,Bus,97,51.149283,71.408418,Normal,Low,13.42
28613,2025-06-06 17:08:18,Car,19,51.088216,71.486934,Normal,Low,11.67
28614,2025-06-06 17:09:27,Car,70,51.168139,71.456677,Normal,Low,14.81
28615,2025-06-06 17:26:45,Car,38,51.124651,71.420206,Normal,Low,2.98
28616,2025-06-06 17:27:40,Motorcycle,87,51.136504,71.537256,Normal,Low,9.34
28617,2025-06-06 17:31:34,Truck,17,51.141922,71.445141,Normal,Low,4.66
28618,2025-06-06 17:53:14,Motorcycle,94,51.114342,71.504149,Normal,Low,2.46
28619,2025-06-06 17:56:25,Motorcycle,39,51.096942,71.417339,Normal,Low,5.58
28620,2025-06-06 17:59:08,Motorcycle,37,51.207926,71.407251,Normal,Low,1.06
28621,2025-06-06 18:03:08,Motorcycle,99,51.134242,71.42929,Congestion,Medium,63.73
28622,2025-06-06 18:06:00,Truck,97,51.106312,71.352486,Accident,Medium,64.61
28623,2025-06-06 18:19:32,Motorcycle,85,51.161327,71.428402,Normal,Low,3.93
28624,2025-06-06 18:45:36,Car,91,51.116736,71.407079,Normal,Low,5.33
28625,2025-06-06 18:51:05,Bus,8,51.202941,71.462017,Normal,Low,3.96
28626,2025-06-06 18:55:51,Bus,46,51.168304,71.396252,Normal,Low,6.85
28627,2025-06-06 19:04:37,Bicycle,6,51.131778,71.397125,Normal,Low,0.5
28628,2025-06-06 19:34:20,Car,23,51.092439,71.448735,Sudden De-celeration,Low,33.42
28629,2025-06-06 19:39:33,Motorcycle,91,51.149176,71.444641,Normal,Low,6.04
28630,2025-06-06 19:58:51,Car,95,51.12777,71.359696,Congestion,High,94.88
28631,2025-06-06 20:17:31,Motorcycle,71,51.146616,71.396591,Sudden De-celeration,Medium,44.88
28632,2025-06-06 21:20:43,Car,45,51.20431,71.380339,Normal,Low,20.75
28633,2025-06-06 21:29:39,Car,30,51.162494,71.37381,Normal,Low,23.24
28634,2025-06-06 22:05:20,Motorcycle,39,51.161812,71.468913,Normal,Low,35.56
28635,2025-06-06 22:31:56,Bicycle,94,51.145622,71.338583,Normal,Low,44.92
